,admissionstest,AP,averageAP,SATsubject,GPA,schooltype,intendedgradyear,female,MinorityRace,international,sports,earlyAppl,alumni,outofstate,acceptrate,size,public,finAidPct,instatePct,collegeID,acceptStatus,name
113,-0.110302102231,6.0,-0.593612802327,-1.97087379502,-0.430175593995,0.0,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,1.0,,CalTech
114,0.869276911264,5.0,0.782604111087,-0.440776888663,0.299021250214,0.0,2012.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,1.0,1.0,CalTech
115,1.21501068073,3.0,0.118223532197,-0.440776888663,0.347634373162,0.0,2019.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,1.0,,CalTech
116,-0.225546692054,7.0,0.457193215304,-0.440776888663,0.299021250214,0.0,2017.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.151,6621.0,0.0,0.0,0.0,1.0,0.0,CalTech
117,1.5607444502,7.0,0.863956835032,0.324271564515,0.639313110846,0.0,2015.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,1.0,0.0,CalTech
118,1.09976609091,5.0,0.782604111087,1.08932001769,-0.187109979259,0.0,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,1.0,0.0,CalTech
119,0.00494248759181,2.0,1.0673386449,0.324271564515,-0.673241208732,0.0,2015.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,1.0,1.0,CalTech
120,-1.83897094958,0.0,0.0,-1.97087379502,-2.13163489715,0.0,2011.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,1.0,1.0,CalTech
121,0.581165436707,4.0,0.711420477634,0.324271564515,0.785152479688,0.0,2010.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.151,6621.0,0.0,0.0,0.0,1.0,0.0,CalTech
122,0.465920846884,0.0,0.0,0.324271564515,-0.187109979259,1.0,2013.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,1.0,0.0,CalTech
123,-1.83897094958,0.0,0.0,-1.97087379502,0.785152479688,0.0,2012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.151,6621.0,0.0,0.0,0.0,1.0,,CalTech
124,0.811654616353,6.0,0.592781088547,1.08932001769,-0.0412706104169,0.0,2019.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,1.0,1.0,CalTech
125,-1.49323718011,0.0,0.0,-0.440776888663,-0.187109979259,0.0,2014.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,1.0,,CalTech
