,studentID,collegeID,earlyAppl,visited,alumni,outofstate,acceptStatus,acceptProb
6,0NEWGRWIG1,WashU,-1.0,,-1.0,1.0,-1.0,
0,L13VT5W1IE,UCLA,-1.0,,-1.0,-1.0,1.0,
0,VXBOCCO4NV,USC,-1.0,,-1.0,1.0,1.0,
0,H859MCE5WA,UCB,-1.0,,-1.0,1.0,1.0,
0,OJWFB68QQM,UCLA,-1.0,,-1.0,1.0,-1.0,
1,OJWFB68QQM,USC,-1.0,,-1.0,1.0,1.0,
0,TWTXQPP7UY,Stanford,-1.0,,-1.0,-1.0,1.0,
0,U7VKH9O3W1,Stanford,1.0,,-1.0,-1.0,-1.0,
1,U7VKH9O3W1,UCLA,-1.0,,-1.0,-1.0,1.0,
2,U7VKH9O3W1,USC,-1.0,,-1.0,-1.0,1.0,
0,QMYOS9EB01,Princeton,-1.0,,-1.0,1.0,1.0,
1,QMYOS9EB01,Yale,-1.0,,-1.0,1.0,1.0,
2,QMYOS9EB01,Harvard,-1.0,,-1.0,1.0,-1.0,
3,QMYOS9EB01,Stanford,-1.0,,-1.0,1.0,1.0,
4,QMYOS9EB01,UCB,-1.0,,-1.0,1.0,1.0,
0,3ERR7L48NO,UCLA,-1.0,,-1.0,-1.0,1.0,
0,R0OHFKQ0EN,Stanford,-1.0,,-1.0,1.0,-1.0,
1,R0OHFKQ0EN,UCB,-1.0,,-1.0,1.0,1.0,
0,M6ORSACO8U,CarnegieMellon,-1.0,,-1.0,1.0,1.0,
1,M6ORSACO8U,Rice,-1.0,,-1.0,1.0,-1.0,
2,M6ORSACO8U,Cornell,-1.0,,-1.0,1.0,-1.0,
3,M6ORSACO8U,UCB,-1.0,,-1.0,-1.0,1.0,
4,M6ORSACO8U,USC,-1.0,,-1.0,-1.0,1.0,
0,5HPAK6FY8G,Princeton,-1.0,,-1.0,1.0,-1.0,
1,5HPAK6FY8G,Brown,-1.0,,-1.0,1.0,1.0,
2,5HPAK6FY8G,MIT,-1.0,,-1.0,1.0,-1.0,
3,5HPAK6FY8G,Yale,-1.0,,-1.0,1.0,-1.0,
4,5HPAK6FY8G,Harvard,-1.0,,-1.0,1.0,-1.0,
5,5HPAK6FY8G,Rice,-1.0,,-1.0,1.0,1.0,
6,5HPAK6FY8G,Cornell,-1.0,,-1.0,1.0,-1.0,
7,5HPAK6FY8G,Emory,-1.0,,-1.0,1.0,1.0,
0,AT9D0P770Q,UPenn,-1.0,,-1.0,1.0,-1.0,
1,AT9D0P770Q,Duke,-1.0,,-1.0,-1.0,1.0,
0,ALEKK07YKC,Brown,-1.0,,-1.0,1.0,-1.0,
1,ALEKK07YKC,UCB,-1.0,,-1.0,-1.0,-1.0,
2,ALEKK07YKC,UCLA,-1.0,,-1.0,-1.0,-1.0,
0,OHRUERL3SD,Princeton,-1.0,,-1.0,1.0,-1.0,
1,OHRUERL3SD,JohnsHopkins,-1.0,,1.0,-1.0,1.0,
0,9IKRMQDFF5,CarnegieMellon,-1.0,,-1.0,1.0,-1.0,
1,9IKRMQDFF5,Rice,-1.0,,-1.0,1.0,-1.0,
2,9IKRMQDFF5,UCB,-1.0,,-1.0,-1.0,-1.0,
3,9IKRMQDFF5,UCLA,-1.0,,-1.0,-1.0,-1.0,
4,9IKRMQDFF5,USC,-1.0,,-1.0,-1.0,-1.0,
0,5GJQADGF2A,Princeton,-1.0,,-1.0,1.0,1.0,
0,UVGABEJD0A,UPenn,1.0,,-1.0,1.0,-1.0,
1,UVGABEJD0A,Brown,-1.0,,-1.0,1.0,-1.0,
2,UVGABEJD0A,Columbia,-1.0,,-1.0,1.0,-1.0,
3,UVGABEJD0A,Dartmouth,-1.0,,-1.0,1.0,-1.0,
4,UVGABEJD0A,Cornell,-1.0,,-1.0,1.0,-1.0,
0,ID4F3EPG4R,Duke,-1.0,,-1.0,1.0,1.0,
0,ITLA1DMBSQ,Duke,-1.0,,1.0,-1.0,-1.0,
1,ITLA1DMBSQ,Emory,-1.0,,-1.0,1.0,-1.0,
2,ITLA1DMBSQ,Vanderbilt,-1.0,,-1.0,1.0,-1.0,
0,BGRDY3TBAZ,Columbia,1.0,,-1.0,1.0,1.0,
0,OU5T782NP4,Georgetown,-1.0,,-1.0,1.0,-1.0,
0,LGOEYSSVT1,Duke,1.0,,-1.0,1.0,1.0,
0,XG7XN1GJMP,UCB,-1.0,,-1.0,-1.0,-1.0,
0,JSKO1YY0DN,Princeton,-1.0,,-1.0,1.0,-1.0,
1,JSKO1YY0DN,Brown,-1.0,,-1.0,1.0,-1.0,
2,JSKO1YY0DN,Georgetown,1.0,,-1.0,1.0,1.0,
0,TZYMO47PP5,Yale,-1.0,,-1.0,1.0,0.0,
1,TZYMO47PP5,UChicago,-1.0,,-1.0,1.0,0.0,
2,TZYMO47PP5,Columbia,-1.0,,-1.0,-1.0,0.0,
3,TZYMO47PP5,NotreDame,-1.0,,-1.0,1.0,1.0,
0,Q46TAA8O8M,USC,-1.0,,-1.0,1.0,1.0,
0,I8L1SD5O2N,Cornell,-1.0,,-1.0,1.0,-1.0,
1,I8L1SD5O2N,Northwestern,-1.0,,-1.0,-1.0,1.0,
0,CY1I02JUPR,Princeton,-1.0,,-1.0,-1.0,1.0,
1,CY1I02JUPR,Brown,-1.0,,-1.0,1.0,-1.0,
2,CY1I02JUPR,Yale,1.0,,-1.0,1.0,-1.0,
3,CY1I02JUPR,Dartmouth,-1.0,,-1.0,1.0,-1.0,
4,CY1I02JUPR,Cornell,-1.0,,-1.0,1.0,1.0,
0,I6P9EAJUGB,Princeton,-1.0,,-1.0,-1.0,-1.0,
1,I6P9EAJUGB,Dartmouth,-1.0,,-1.0,1.0,-1.0,
2,I6P9EAJUGB,Cornell,-1.0,,-1.0,1.0,1.0,
0,BGBE1CQISK,UPenn,-1.0,,-1.0,1.0,-1.0,
1,BGBE1CQISK,Brown,-1.0,,-1.0,1.0,1.0,
2,BGBE1CQISK,Harvard,-1.0,,-1.0,-1.0,1.0,
0,L5X6Y90DXV,MIT,1.0,,-1.0,1.0,-1.0,
1,L5X6Y90DXV,Cornell,-1.0,,-1.0,1.0,-1.0,
2,L5X6Y90DXV,UCB,-1.0,,-1.0,1.0,1.0,
3,L5X6Y90DXV,Northwestern,-1.0,,-1.0,1.0,-1.0,
0,XTI7C8I34Y,Harvard,-1.0,,-1.0,1.0,-1.0,
1,XTI7C8I34Y,USC,-1.0,,-1.0,1.0,-1.0,
2,XTI7C8I34Y,WashU,-1.0,,-1.0,1.0,-1.0,
3,XTI7C8I34Y,Northwestern,-1.0,,-1.0,-1.0,-1.0,
0,FJD7D482XH,Brown,-1.0,,-1.0,1.0,1.0,
1,FJD7D482XH,Vanderbilt,-1.0,,-1.0,-1.0,1.0,
0,FU7SEX3LXS,MIT,-1.0,,-1.0,1.0,-1.0,
1,FU7SEX3LXS,Dartmouth,-1.0,,-1.0,1.0,0.0,
2,FU7SEX3LXS,Harvard,-1.0,,-1.0,1.0,0.0,
3,FU7SEX3LXS,Stanford,-1.0,,1.0,1.0,0.0,
4,FU7SEX3LXS,WashU,-1.0,,1.0,1.0,1.0,
0,TOGOSVRG8D,Brown,-1.0,,-1.0,1.0,-1.0,
0,4VNBFBFPCM,Princeton,1.0,,-1.0,-1.0,-1.0,
1,4VNBFBFPCM,USC,-1.0,,-1.0,1.0,1.0,
0,9LQW3Y67ZR,MIT,-1.0,,-1.0,1.0,1.0,
0,LZY1UA7K9V,UPenn,-1.0,,-1.0,1.0,0.0,
1,LZY1UA7K9V,UChicago,-1.0,,-1.0,1.0,1.0,
2,LZY1UA7K9V,Columbia,-1.0,,-1.0,1.0,-1.0,
3,LZY1UA7K9V,Stanford,1.0,,-1.0,-1.0,0.0,
4,LZY1UA7K9V,Cornell,-1.0,,-1.0,1.0,0.0,
5,LZY1UA7K9V,UCB,-1.0,,-1.0,-1.0,1.0,
6,LZY1UA7K9V,UCLA,-1.0,,-1.0,-1.0,1.0,
7,LZY1UA7K9V,USC,-1.0,,-1.0,-1.0,1.0,
0,PYVXG0Y2PH,MIT,-1.0,,-1.0,1.0,0.0,
1,PYVXG0Y2PH,UChicago,1.0,,-1.0,1.0,1.0,
2,PYVXG0Y2PH,Cornell,-1.0,,-1.0,1.0,0.0,
3,PYVXG0Y2PH,JohnsHopkins,-1.0,,-1.0,-1.0,0.0,
0,NEFCNI0AMK,UCB,-1.0,,-1.0,-1.0,1.0,
0,LI4N6MVDFY,UPenn,-1.0,,-1.0,1.0,-1.0,
1,LI4N6MVDFY,Cornell,-1.0,,-1.0,1.0,-1.0,
0,UGHPHS7B2I,UPenn,1.0,,-1.0,-1.0,1.0,
1,UGHPHS7B2I,UChicago,1.0,,-1.0,1.0,1.0,
0,JZB14ZDFJB,Cornell,-1.0,,-1.0,1.0,-1.0,
1,JZB14ZDFJB,Duke,-1.0,,-1.0,-1.0,-1.0,
0,FSIA3YZEJ9,Harvard,-1.0,,-1.0,1.0,1.0,
0,NL5D5G6WZ4,Columbia,-1.0,,-1.0,1.0,-1.0,
1,NL5D5G6WZ4,WashU,-1.0,,-1.0,1.0,-1.0,
0,VUEVUUKOPA,UPenn,-1.0,,-1.0,1.0,-1.0,
1,VUEVUUKOPA,Princeton,-1.0,,-1.0,1.0,-1.0,
2,VUEVUUKOPA,Brown,-1.0,,-1.0,1.0,-1.0,
3,VUEVUUKOPA,Yale,-1.0,,-1.0,1.0,-1.0,
4,VUEVUUKOPA,Cornell,-1.0,,-1.0,-1.0,1.0,
5,VUEVUUKOPA,Duke,-1.0,,-1.0,1.0,1.0,
6,VUEVUUKOPA,Georgetown,1.0,,-1.0,1.0,0.0,
7,VUEVUUKOPA,JohnsHopkins,-1.0,,-1.0,1.0,-1.0,
0,WOHZY53SUO,UPenn,-1.0,,-1.0,1.0,1.0,
0,C35WRVLNNI,UCB,-1.0,,-1.0,-1.0,-1.0,
1,C35WRVLNNI,UCLA,-1.0,,-1.0,-1.0,-1.0,
0,Z5B4X0Y9G2,UPenn,-1.0,,-1.0,1.0,1.0,
1,Z5B4X0Y9G2,Princeton,-1.0,,-1.0,1.0,-1.0,
2,Z5B4X0Y9G2,MIT,1.0,,-1.0,1.0,-1.0,
3,Z5B4X0Y9G2,Yale,-1.0,,-1.0,-1.0,-1.0,
4,Z5B4X0Y9G2,Columbia,-1.0,,-1.0,1.0,-1.0,
5,Z5B4X0Y9G2,Harvard,-1.0,,-1.0,1.0,-1.0,
6,Z5B4X0Y9G2,JohnsHopkins,-1.0,,-1.0,1.0,1.0,
0,MEQBKI03M7,Georgetown,-1.0,,-1.0,1.0,-1.0,
0,SOKA2BN3FN,Brown,-1.0,,-1.0,1.0,0.0,
1,SOKA2BN3FN,Cornell,-1.0,,-1.0,1.0,-1.0,
2,SOKA2BN3FN,Duke,1.0,,-1.0,1.0,-1.0,
3,SOKA2BN3FN,Emory,-1.0,,-1.0,1.0,0.0,
4,SOKA2BN3FN,Georgetown,-1.0,,-1.0,1.0,0.0,
5,SOKA2BN3FN,NotreDame,-1.0,,-1.0,1.0,-1.0,
6,SOKA2BN3FN,Northwestern,-1.0,,-1.0,1.0,-1.0,
0,88PFANUZ7S,UPenn,-1.0,,-1.0,1.0,-1.0,
1,88PFANUZ7S,CarnegieMellon,-1.0,,-1.0,1.0,1.0,
2,88PFANUZ7S,Columbia,-1.0,,-1.0,1.0,-1.0,
3,88PFANUZ7S,Harvard,-1.0,,-1.0,1.0,-1.0,
4,88PFANUZ7S,Stanford,-1.0,,-1.0,1.0,-1.0,
5,88PFANUZ7S,Cornell,-1.0,,-1.0,1.0,-1.0,
6,88PFANUZ7S,UCB,-1.0,,-1.0,1.0,-1.0,
7,88PFANUZ7S,NotreDame,-1.0,,-1.0,1.0,1.0,
0,CM7U9PNP9Y,Cornell,-1.0,,-1.0,1.0,1.0,
0,OMTRJEWT0K,Vanderbilt,-1.0,,-1.0,1.0,-1.0,
1,OMTRJEWT0K,Northwestern,-1.0,,-1.0,1.0,-1.0,
0,JRW9DNUWRZ,Brown,-1.0,,-1.0,1.0,-1.0,
1,JRW9DNUWRZ,Dartmouth,-1.0,,-1.0,1.0,-1.0,
2,JRW9DNUWRZ,Cornell,-1.0,,-1.0,1.0,-1.0,
0,OKI7BR20MO,MIT,-1.0,,-1.0,1.0,-1.0,
1,OKI7BR20MO,UCLA,-1.0,,-1.0,-1.0,-1.0,
0,A4PL9DHKCL,Stanford,-1.0,,-1.0,-1.0,-1.0,
1,A4PL9DHKCL,UCB,-1.0,,-1.0,-1.0,1.0,
2,A4PL9DHKCL,UCLA,-1.0,,-1.0,-1.0,1.0,
3,A4PL9DHKCL,USC,-1.0,,-1.0,-1.0,-1.0,
0,BXFJ7K9MW3,Yale,-1.0,,-1.0,1.0,-1.0,
1,BXFJ7K9MW3,Columbia,-1.0,,-1.0,1.0,-1.0,
2,BXFJ7K9MW3,Harvard,-1.0,,-1.0,-1.0,1.0,
3,BXFJ7K9MW3,Georgetown,-1.0,,-1.0,1.0,1.0,
4,BXFJ7K9MW3,JohnsHopkins,-1.0,,-1.0,1.0,-1.0,
0,PISV76JUIL,Princeton,-1.0,,-1.0,1.0,1.0,
1,PISV76JUIL,Yale,1.0,,-1.0,1.0,1.0,
2,PISV76JUIL,Columbia,-1.0,,-1.0,1.0,1.0,
3,PISV76JUIL,Dartmouth,-1.0,,-1.0,1.0,1.0,
4,PISV76JUIL,Harvard,-1.0,,-1.0,1.0,-1.0,
5,PISV76JUIL,Duke,-1.0,,-1.0,1.0,0.0,
6,PISV76JUIL,UCB,-1.0,,-1.0,1.0,1.0,
7,PISV76JUIL,Vanderbilt,-1.0,,1.0,1.0,1.0,
8,PISV76JUIL,WashU,-1.0,,-1.0,1.0,1.0,
0,MVIUS4CYKI,Brown,1.0,,-1.0,1.0,1.0,
0,MSQ8BFFZGD,Princeton,-1.0,,-1.0,1.0,-1.0,
1,MSQ8BFFZGD,MIT,-1.0,,-1.0,1.0,1.0,
2,MSQ8BFFZGD,Yale,-1.0,,-1.0,1.0,1.0,
3,MSQ8BFFZGD,Harvard,-1.0,,-1.0,1.0,0.0,
0,99OOGNOYXE,UPenn,-1.0,,-1.0,-1.0,-1.0,
1,99OOGNOYXE,Princeton,-1.0,,-1.0,1.0,-1.0,
2,99OOGNOYXE,MIT,-1.0,,-1.0,1.0,-1.0,
3,99OOGNOYXE,Yale,-1.0,,-1.0,1.0,-1.0,
4,99OOGNOYXE,UChicago,-1.0,,-1.0,1.0,-1.0,
5,99OOGNOYXE,Columbia,-1.0,,-1.0,1.0,-1.0,
6,99OOGNOYXE,Harvard,-1.0,,-1.0,1.0,1.0,
7,99OOGNOYXE,Georgetown,-1.0,,-1.0,1.0,-1.0,
0,W00YIV4TRQ,USC,-1.0,,-1.0,1.0,1.0,
0,ZHNK8P4MTL,CarnegieMellon,-1.0,,-1.0,1.0,-1.0,
1,ZHNK8P4MTL,UChicago,-1.0,,-1.0,1.0,-1.0,
2,ZHNK8P4MTL,Emory,-1.0,,-1.0,1.0,-1.0,
3,ZHNK8P4MTL,JohnsHopkins,-1.0,,-1.0,1.0,-1.0,
0,KC7K1H4W0T,UPenn,-1.0,,-1.0,1.0,-1.0,
1,KC7K1H4W0T,Brown,-1.0,,-1.0,1.0,-1.0,
2,KC7K1H4W0T,Cornell,-1.0,,-1.0,1.0,-1.0,
0,4JWTXSJGTT,UPenn,1.0,,-1.0,-1.0,1.0,
0,ZVW8Q0WM4W,Rice,-1.0,,-1.0,1.0,-1.0,
0,3MUN0S0V13,UCB,-1.0,,-1.0,1.0,-1.0,
1,3MUN0S0V13,UCLA,-1.0,,-1.0,1.0,-1.0,
2,3MUN0S0V13,USC,-1.0,,-1.0,1.0,0.0,
0,CQ1P0B8KGN,Cornell,-1.0,,-1.0,1.0,1.0,
1,CQ1P0B8KGN,UCB,-1.0,,-1.0,-1.0,1.0,
2,CQ1P0B8KGN,UCLA,-1.0,,-1.0,-1.0,1.0,
3,CQ1P0B8KGN,USC,-1.0,,-1.0,-1.0,1.0,
0,IWT9UQAF9C,WashU,-1.0,,-1.0,1.0,-1.0,
0,JZSH0KL8IR,UCB,-1.0,,-1.0,-1.0,-1.0,
1,JZSH0KL8IR,UCLA,-1.0,,-1.0,-1.0,-1.0,
0,SVE940X9PD,Princeton,-1.0,,-1.0,1.0,1.0,
1,SVE940X9PD,Yale,1.0,,-1.0,1.0,1.0,
2,SVE940X9PD,Harvard,-1.0,,-1.0,1.0,1.0,
0,220ABPH8ZL,USC,-1.0,,-1.0,-1.0,1.0,
1,220ABPH8ZL,NotreDame,-1.0,,-1.0,1.0,-1.0,
0,HGY5UWKM9A,CarnegieMellon,-1.0,,-1.0,1.0,1.0,
1,HGY5UWKM9A,Cornell,-1.0,,-1.0,1.0,1.0,
0,9JR8GLNO23,Princeton,-1.0,,-1.0,1.0,-1.0,
1,9JR8GLNO23,Brown,-1.0,,-1.0,1.0,-1.0,
2,9JR8GLNO23,MIT,-1.0,,-1.0,1.0,-1.0,
3,9JR8GLNO23,Stanford,-1.0,,-1.0,1.0,-1.0,
4,9JR8GLNO23,Cornell,-1.0,,-1.0,1.0,1.0,
5,9JR8GLNO23,Duke,-1.0,,-1.0,1.0,1.0,
6,9JR8GLNO23,UCB,-1.0,,-1.0,1.0,1.0,
7,9JR8GLNO23,Northwestern,-1.0,,-1.0,1.0,1.0,
0,ETSC6OLV5W,Emory,-1.0,,-1.0,-1.0,1.0,
1,ETSC6OLV5W,Vanderbilt,-1.0,,-1.0,1.0,1.0,
0,56ZZ08MPPC,MIT,1.0,,-1.0,-1.0,-1.0,
0,KJ8PTC7M93,UPenn,-1.0,,-1.0,1.0,-1.0,
1,KJ8PTC7M93,Stanford,-1.0,,-1.0,-1.0,-1.0,
2,KJ8PTC7M93,UCB,-1.0,,-1.0,-1.0,1.0,
3,KJ8PTC7M93,UCLA,-1.0,,-1.0,-1.0,-1.0,
4,KJ8PTC7M93,USC,-1.0,,-1.0,-1.0,-1.0,
0,LY8DY2FH3I,Stanford,1.0,,-1.0,-1.0,-1.0,
1,LY8DY2FH3I,Duke,-1.0,,-1.0,1.0,-1.0,
2,LY8DY2FH3I,UCB,-1.0,,-1.0,-1.0,-1.0,
3,LY8DY2FH3I,UCLA,-1.0,,-1.0,-1.0,-1.0,
4,LY8DY2FH3I,JohnsHopkins,-1.0,,-1.0,1.0,0.0,
0,U5JWC5BVQU,WashU,1.0,,-1.0,1.0,1.0,
0,JHLY47OWO8,USC,-1.0,,-1.0,-1.0,1.0,
1,JHLY47OWO8,Georgetown,1.0,,-1.0,1.0,-1.0,
0,PTWUDVP1HI,UPenn,1.0,,-1.0,1.0,1.0,
0,K4TRLXFK4V,Brown,-1.0,,-1.0,1.0,-1.0,
1,K4TRLXFK4V,MIT,1.0,,-1.0,1.0,-1.0,
2,K4TRLXFK4V,CarnegieMellon,-1.0,,-1.0,1.0,1.0,
3,K4TRLXFK4V,Yale,-1.0,,-1.0,1.0,-1.0,
4,K4TRLXFK4V,UChicago,1.0,,-1.0,1.0,-1.0,
5,K4TRLXFK4V,Harvard,-1.0,,-1.0,1.0,-1.0,
6,K4TRLXFK4V,JohnsHopkins,-1.0,,-1.0,1.0,1.0,
7,K4TRLXFK4V,Northwestern,-1.0,,-1.0,1.0,1.0,
0,AGGDDY95GR,Georgetown,-1.0,,-1.0,1.0,-1.0,
0,08OQVLSO0X,MIT,1.0,,-1.0,1.0,-1.0,
1,08OQVLSO0X,Harvard,-1.0,,-1.0,1.0,-1.0,
2,08OQVLSO0X,UCB,-1.0,,-1.0,1.0,-1.0,
3,08OQVLSO0X,USC,-1.0,,-1.0,1.0,-1.0,
4,08OQVLSO0X,Vanderbilt,-1.0,,-1.0,1.0,-1.0,
5,08OQVLSO0X,WashU,-1.0,,-1.0,1.0,-1.0,
0,KGLC79RZZ6,Rice,-1.0,,-1.0,1.0,-1.0,
0,NLJDI9L27K,Brown,1.0,,-1.0,1.0,-1.0,
1,NLJDI9L27K,UCLA,-1.0,,-1.0,1.0,-1.0,
2,NLJDI9L27K,USC,-1.0,,-1.0,1.0,-1.0,
3,NLJDI9L27K,WashU,-1.0,,-1.0,1.0,-1.0,
0,C4MHDCBAYU,UCB,-1.0,,-1.0,-1.0,-1.0,
1,C4MHDCBAYU,UCLA,-1.0,,-1.0,-1.0,-1.0,
0,6J29L9M75G,UPenn,1.0,,1.0,1.0,1.0,
0,AV72H572NL,Duke,-1.0,,-1.0,1.0,0.0,
1,AV72H572NL,UCLA,-1.0,,-1.0,-1.0,-1.0,
2,AV72H572NL,NotreDame,-1.0,,-1.0,1.0,0.0,
0,N0RHHTU4BX,Columbia,1.0,,1.0,1.0,1.0,
1,N0RHHTU4BX,Harvard,-1.0,,-1.0,1.0,0.0,
2,N0RHHTU4BX,WashU,-1.0,,-1.0,1.0,1.0,
0,410LDIQDUS,Northwestern,-1.0,,-1.0,1.0,1.0,
0,OH0X08YS4O,Northwestern,1.0,,-1.0,1.0,-1.0,
0,DTBMS0WG5L,UPenn,1.0,,-1.0,1.0,-1.0,
1,DTBMS0WG5L,Duke,-1.0,,-1.0,1.0,-1.0,
2,DTBMS0WG5L,Georgetown,-1.0,,-1.0,1.0,-1.0,
0,0GXB11T6EH,Duke,-1.0,,-1.0,1.0,-1.0,
1,0GXB11T6EH,Georgetown,1.0,,-1.0,1.0,-1.0,
0,BW2KMG1RBE,UPenn,-1.0,,-1.0,1.0,-1.0,
1,BW2KMG1RBE,Princeton,-1.0,,-1.0,1.0,1.0,
2,BW2KMG1RBE,MIT,-1.0,,-1.0,1.0,1.0,
3,BW2KMG1RBE,Yale,-1.0,,-1.0,1.0,1.0,
4,BW2KMG1RBE,UChicago,-1.0,,-1.0,1.0,-1.0,
5,BW2KMG1RBE,Columbia,-1.0,,-1.0,1.0,-1.0,
6,BW2KMG1RBE,Harvard,-1.0,,-1.0,1.0,-1.0,
7,BW2KMG1RBE,CalTech,-1.0,,-1.0,1.0,1.0,
8,BW2KMG1RBE,Stanford,-1.0,,-1.0,1.0,-1.0,
9,BW2KMG1RBE,Duke,-1.0,,-1.0,1.0,1.0,
10,BW2KMG1RBE,NotreDame,-1.0,,-1.0,1.0,-1.0,
0,YVJ4PNWF0M,Stanford,-1.0,,1.0,-1.0,-1.0,
1,YVJ4PNWF0M,UCB,-1.0,,-1.0,-1.0,-1.0,
0,XM2YEC61XU,Columbia,-1.0,,-1.0,1.0,-1.0,
1,XM2YEC61XU,UCB,-1.0,,-1.0,-1.0,1.0,
2,XM2YEC61XU,UCLA,-1.0,,-1.0,-1.0,-1.0,
3,XM2YEC61XU,USC,-1.0,,-1.0,-1.0,1.0,
0,87VGH9RTN0,Princeton,-1.0,,-1.0,1.0,-1.0,
1,87VGH9RTN0,Harvard,-1.0,,-1.0,1.0,-1.0,
2,87VGH9RTN0,Stanford,1.0,,-1.0,1.0,-1.0,
3,87VGH9RTN0,JohnsHopkins,-1.0,,-1.0,1.0,-1.0,
0,5XM09MS55G,Brown,-1.0,,-1.0,1.0,-1.0,
1,5XM09MS55G,Yale,-1.0,,-1.0,1.0,-1.0,
2,5XM09MS55G,WashU,-1.0,,-1.0,1.0,1.0,
0,CXZ1VD9KAM,Cornell,-1.0,,-1.0,1.0,1.0,
0,23641C1L9G,Brown,-1.0,,-1.0,1.0,0.0,
1,23641C1L9G,UChicago,-1.0,,-1.0,1.0,-1.0,
2,23641C1L9G,Columbia,-1.0,,-1.0,-1.0,0.0,
3,23641C1L9G,Cornell,-1.0,,-1.0,-1.0,0.0,
4,23641C1L9G,UCLA,-1.0,,-1.0,1.0,0.0,
0,0DQ2C0P85B,Dartmouth,-1.0,,-1.0,1.0,-1.0,
0,WUJI7VRNWG,UPenn,-1.0,,-1.0,1.0,-1.0,
1,WUJI7VRNWG,Princeton,-1.0,,-1.0,1.0,-1.0,
2,WUJI7VRNWG,Yale,1.0,,-1.0,1.0,1.0,
3,WUJI7VRNWG,UCLA,-1.0,,-1.0,-1.0,-1.0,
4,WUJI7VRNWG,USC,-1.0,,-1.0,-1.0,1.0,
5,WUJI7VRNWG,Northwestern,-1.0,,-1.0,1.0,-1.0,
0,T1YZFD4CAD,UChicago,-1.0,,-1.0,1.0,-1.0,
1,T1YZFD4CAD,Columbia,-1.0,,-1.0,-1.0,0.0,
2,T1YZFD4CAD,Cornell,-1.0,,-1.0,-1.0,0.0,
0,0D091S3SSX,UCLA,-1.0,,-1.0,-1.0,-1.0,
0,05NNZ7ASIK,MIT,-1.0,,-1.0,1.0,-1.0,
1,05NNZ7ASIK,Yale,-1.0,,-1.0,1.0,1.0,
2,05NNZ7ASIK,Stanford,1.0,,-1.0,1.0,1.0,
0,DUYF5S1SFC,Rice,1.0,,-1.0,-1.0,1.0,
0,RQCE9FB6VZ,Harvard,-1.0,,-1.0,1.0,-1.0,
0,8LF99NZ5QB,Northwestern,-1.0,,-1.0,1.0,-1.0,
0,O9A0Y26F81,UPenn,-1.0,,-1.0,1.0,-1.0,
1,O9A0Y26F81,Princeton,-1.0,,-1.0,1.0,1.0,
2,O9A0Y26F81,Yale,-1.0,,-1.0,1.0,-1.0,
3,O9A0Y26F81,Harvard,-1.0,,-1.0,1.0,-1.0,
4,O9A0Y26F81,Stanford,-1.0,,-1.0,1.0,-1.0,
5,O9A0Y26F81,Duke,-1.0,,-1.0,-1.0,1.0,
0,K8YD42IZKA,Rice,-1.0,,-1.0,1.0,-1.0,
1,K8YD42IZKA,Emory,-1.0,,-1.0,1.0,-1.0,
0,VPA76HCHPP,Columbia,-1.0,,1.0,-1.0,-1.0,
0,7W1ZPDYOWY,CalTech,-1.0,,-1.0,-1.0,-1.0,
1,7W1ZPDYOWY,UCB,-1.0,,-1.0,-1.0,1.0,
0,ZWXOVZXZ96,Vanderbilt,1.0,,-1.0,1.0,-1.0,
0,UNBGGLT5E1,CarnegieMellon,-1.0,,-1.0,1.0,1.0,
1,UNBGGLT5E1,Emory,-1.0,,-1.0,1.0,1.0,
0,B7MIMBSSS5,UPenn,-1.0,,-1.0,1.0,-1.0,
0,Z3DM6LL83M,UPenn,-1.0,,-1.0,1.0,-1.0,
1,Z3DM6LL83M,Yale,-1.0,,-1.0,1.0,-1.0,
2,Z3DM6LL83M,Northwestern,-1.0,,-1.0,1.0,1.0,
0,6QMEUHCBNB,Brown,-1.0,,-1.0,1.0,0.0,
1,6QMEUHCBNB,CarnegieMellon,-1.0,,-1.0,1.0,0.0,
2,6QMEUHCBNB,Cornell,-1.0,,-1.0,1.0,0.0,
3,6QMEUHCBNB,WashU,-1.0,,-1.0,1.0,-1.0,
0,1GGCH1IO8G,Yale,-1.0,,-1.0,1.0,-1.0,
0,WPXORI7E88,UCB,-1.0,,-1.0,-1.0,1.0,
1,WPXORI7E88,UCLA,-1.0,,-1.0,-1.0,1.0,
0,MEV3JWCJSV,Georgetown,-1.0,,-1.0,1.0,1.0,
0,DU3K86C7GZ,Princeton,-1.0,,-1.0,1.0,-1.0,
1,DU3K86C7GZ,Dartmouth,-1.0,,-1.0,1.0,-1.0,
0,U8CUHGPLSK,Harvard,-1.0,,-1.0,1.0,-1.0,
1,U8CUHGPLSK,USC,-1.0,,-1.0,1.0,1.0,
0,SS77VJLS0F,Harvard,-1.0,,-1.0,1.0,0.0,
1,SS77VJLS0F,USC,-1.0,,-1.0,1.0,1.0,
2,SS77VJLS0F,Northwestern,-1.0,,-1.0,1.0,-1.0,
0,0B34R9TDJR,Columbia,1.0,,-1.0,1.0,1.0,
0,K23TOBFDYS,UPenn,-1.0,,-1.0,1.0,0.0,
1,K23TOBFDYS,Dartmouth,-1.0,,-1.0,1.0,0.0,
2,K23TOBFDYS,Harvard,-1.0,,-1.0,1.0,-1.0,
3,K23TOBFDYS,Cornell,-1.0,,-1.0,1.0,-1.0,
